"ENROLLMENT ID","ENROLLMENT STATE","PROVIDER TYPE CODE","PROVIDER TYPE TEXT","NPI","MULTIPLE NPI FLAG","CCN","ASSOCIATE ID","ORGANIZATION NAME","DOING BUSINESS AS NAME","INCORPORATION DATE","INCORPORATION STATE","ORGANIZATION TYPE STRUCTURE","ORGANIZATION OTHER TYPE TEXT","PROPRIETARY NONPROFIT","ADDRESS LINE 1","ADDRESS LINE 2","CITY","STATE","ZIP CODE","PRACTICE LOCATION TYPE","LOCATION OTHER TYPE TEXT","SUBGROUP - GENERAL","SUBGROUP - ACUTE CARE","SUBGROUP - ALCOHOL DRUG","SUBGROUP - CHILDRENS","SUBGROUP - LONG-TERM","SUBGROUP - PSYCHIATRIC","SUBGROUP - REHABILITATION","SUBGROUP - SHORT-TERM","SUBGROUP - SWING-BED APPROVED","SUBGROUP - PSYCHIATRIC UNIT","SUBGROUP - REHABILITATION UNIT","SUBGROUP - SPECIALTY HOSPITAL","SUBGROUP - OTHER","SUBGROUP - OTHER TEXT","REH CONVERSION FLAG","REH CONVERSION DATE","CAH OR HOSPITAL CCN"
O20160720000740,AL,00-09,PART A PROVIDER - HOSPITAL,1992159370,N,01T139,5193017689,BBH BMC LLC,BROOKWOOD BAPTIST MEDICAL CENTER,08/11/2015,DE,LLC,,P,2010 BROOKWOOD MEDICAL CENTER DRIVE,,BIRMINGHAM,AL,352096804,HOSPITAL REHABILITATION UNIT,,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,,N,,
O20160720000859,FL,00-09,PART A PROVIDER - HOSPITAL,1194194720,N,100107,3779876313,PRIME HEALTHCARE SERVICES-LEHIGH ACRES LLC,LEHIGH REGIONAL MEDICAL CENTER,08/17/2015,DE,LLC,,P,1530 LEE BLVD,,LEHIGH ACRES,FL,339364893,HOSPITAL REHABILITATION UNIT,,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160720001094,NJ,00-09,PART A PROVIDER - HOSPITAL,1568825545,N,310096,0244523884,PRIME HEALTHCARE SERVICES ST MICHAELS LLC,SAINT MICHAEL'S MEDICAL CENTER,01/14/2013,DE,LLC,,P,111 CENTRAL AVE,,NEWARK,NJ,071021909,OTHER HOSPITAL PRACTICE LOCATION,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160720001972,AL,00-09,PART A PROVIDER - HOSPITAL,1093171860,Y,010173,1456644020,ST VINCENTS CHILTON LLC,,05/20/2015,AL,LLC,,N,2030 LAY DAM RD,,CLANTON,AL,350458344,OTHER HOSPITAL PRACTICE LOCATION,ACUTE CARE,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160721000463,ID,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1063419018,Y,131318,7012907785,WALTER KNOX MEMORIAL HOSPITAL,VALOR HEALTH,,,OTHER,COUNTY,N,1202 E LOCUST ST,,EMMETT,ID,836172715,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160722000252,TX,00-09,PART A PROVIDER - HOSPITAL,1558721365,N,452073,4587957964,KND DEVELOPMENT 68 LLC,KINDRED HOSPITAL - SAN ANTONIO CENTRAL,02/12/2016,DE,LLC,,P,111 DALLAS STREET,4TH FLOOR,SAN ANTONIO,TX,782051201,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,
O20160727001794,WV,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1356459002,N,51Z303,2961311667,MINNIE HAMILTON HEALTH CARE CENTER INC,MINNIE HAMILTON HEALTH SYSTEM,05/10/1983,WV,CORPORATION,,N,186 HOSPITAL DR,,GRANTSVILLE,WV,261477100,,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160728000871,TX,00-09,PART A PROVIDER - HOSPITAL,1831550680,N,453048,1052604022,PAM SQUARED AT BEAUMONT LLC,PAM REHABILITATION HOSPITAL OF BEAUMONT,02/08/2016,PA,LLC,,P,3340 PLAZA 10 DRIVE,,BEAUMONT,TX,777072551,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,Y,N,N,N,N,N,N,,N,,
O20160729000038,MT,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1003939190,N,271313,6507159514,PIONEER MEDICAL CENTER,,07/01/2016,MT,OTHER,NON-PROFIT,N,301 W 7TH AVE,,BIG TIMBER,MT,590117695,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160729000322,MT,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1932266939,N,27Z313,6507159514,PIONEER MEDICAL CENTER,,07/01/2016,MT,OTHER,NON-PROFIT CORPORATION,N,301 W 7TH AVE,,BIG TIMBER,MT,590111228,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160730000005,CT,00-09,PART A PROVIDER - HOSPITAL,1477902641,N,070005,4688967581,PROSPECT WATERBURY INC,WATERBURY HOSPITAL,04/08/2016,CT,CORPORATION,,P,64 ROBBINS ST,,WATERBURY,CT,067082613,OTHER HOSPITAL PRACTICE LOCATION,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160801001155,FL,00-09,PART A PROVIDER - HOSPITAL,1932595659,N,102032,3072827880,"LANDMARK HOSPITAL OF SOUTHWEST FLORIDA, LLC",,12/16/2011,FL,LLC,,P,1500 LEE BLVD,FL 3,LEHIGH ACRES,FL,339364835,MAIN/PRIMARY HOSPITAL LOCATION,,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,
O20160805001299,GA,00-09,PART A PROVIDER - HOSPITAL,1437536372,N,11U111,4183873672,"UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER, INC.",PIEDMONT MCDUFFIE HOSPITAL,12/30/2011,GA,CORPORATION,,N,2460 WASHINGTON RD,,THOMSON,GA,308246600,HOSPITAL SWING-BED UNIT,,N,N,N,N,N,N,N,N,Y,N,N,N,N,,N,,
O20160808000028,TX,00-09,PART A PROVIDER - HOSPITAL,1154782548,N,454141,9931493475,STRATEGIC BH-BROWNSVILLE LLC,PALMS BEHAVIORAL HEALTH,04/03/2014,DE,LLC,,P,613 VICTORIA LN,,HARLINGEN,TX,785500235,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,Y,N,N,N,N,N,N,N,,N,,
O20160808002093,CT,00-09,PART A PROVIDER - HOSPITAL,1316394638,Y,070027,9234423625,"PROSPECT MANCHESTER HOSPITAL, INC.",MANCHESTER MEMORIAL HOSPITAL,04/12/2016,CT,CORPORATION,,P,71 HAYNES ST,,MANCHESTER,CT,060404131,OTHER HOSPITAL PRACTICE LOCATION,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160809000124,CT,00-09,PART A PROVIDER - HOSPITAL,1205283538,N,070012,4880988211,PROSPECT ROCKVILLE HOSPITAL INC,ROCKVILLE GENERAL HOSPITAL,04/12/2016,CT,CORPORATION,,P,31 UNION ST,,VERNON,CT,060663126,OTHER HOSPITAL PRACTICE LOCATION,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160809000144,CT,00-09,PART A PROVIDER - HOSPITAL,1225484751,Y,07S027,9234423625,"PROSPECT MANCHESTER HOSPITAL, INC.",THE MANCHESTER MEMORIAL HOSPITAL,04/12/2016,CT,CORPORATION,,P,71 HAYNES ST,,MANCHESTER,CT,060404131,OTHER HOSPITAL PRACTICE LOCATION,,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,,N,,
O20160809000542,TX,00-09,PART A PROVIDER - HOSPITAL,1255791885,N,45T638,7618056425,"HOUSTON NORTHWEST OPERATING COMPANY, LLC",HCA HOUSTON HEALTHCARE NORTHWEST,04/11/2007,TX,LLC,,P,710 CYPRESS CREEK PKWY,,HOUSTON,TX,770903402,HOSPITAL REHABILITATION UNIT,,N,N,N,N,N,N,N,N,N,N,Y,N,N,,N,,
O20160809002453,NC,00-09,PART A PROVIDER - HOSPITAL,1154326379,N,34U187,1759280647,DAVIE MEDICAL CENTER,DAVIE MEDICAL CENTER,07/02/2001,NC,CORPORATION,,N,223 HOSPITAL ST,,MOCKSVILLE,NC,270282038,OTHER HOSPITAL PRACTICE LOCATION,,N,Y,N,N,N,N,N,N,Y,N,N,N,N,,N,,
O20160810000794,SC,00-09,PART A PROVIDER - HOSPITAL,1316396377,N,42U109,0840582656,MCLEOD HEALTH CLARENDON,,05/27/2016,SC,CORPORATION,,N,10 E HOSPITAL ST,,MANNING,SC,291023153,HOSPITAL SWING-BED UNIT,,N,N,N,N,N,N,N,N,Y,N,N,N,N,,N,,
O20160811000217,OK,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1083617807,N,37Z336,2567482367,"NEWMAN MEMORIAL HOSPITAL, INC",,09/10/2002,OK,CORPORATION,,N,905 S MAIN ST,,SHATTUCK,OK,738589205,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160811000419,OK,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1083617807,N,371336,2567482367,"NEWMAN MEMORIAL HOSPITAL, INC",,09/10/2002,OK,CORPORATION,,N,905 SOUTH MAIN ST,,SHATTUCK,OK,738589205,,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160811001070,LA,00-09,PART A PROVIDER - HOSPITAL,1669823092,Y,192009,1557655776,CURAHEALTH NEW ORLEANS LLC,PAM HEALTH SPECIALTY HOSPITAL OF NEW ORLEANS,04/12/2016,DE,LLC,,P,3801 BIENVILLE ST,,NEW ORLEANS,LA,701195251,MAIN/PRIMARY HOSPITAL LOCATION,,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,
O20160812000214,LA,00-09,PART A PROVIDER - HOSPITAL,1407207632,Y,192007,2264726348,BRIDGEPOINT HEALTHCARE LOUISIANA LLC,BRIDGEPOINT CONTINUING CARE HOSPITAL,04/28/2016,DE,LLC,,P,1101 MEDICAL CENTER BLVD,FL 4,MARRERO,LA,700723147,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL IN HOSPITAL,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,
O20160812000317,FL,00-09,PART A PROVIDER - HOSPITAL,1871977942,N,100014,3870887953,SOUTHEAST VOLUSIA HEALTHCARE CORPORATION,ADVENTHEALTH NEW SMYRNA BEACH,04/21/2015,FL,CORPORATION,,N,401 PALMETTO ST,,NEW SMYRNA BEACH,FL,321687322,MAIN/PRIMARY HOSPITAL LOCATION,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160812000871,OK,00-09,PART A PROVIDER - HOSPITAL,1447601877,N,372004,7618261710,CURAHEALTH OKLAHOMA LLC,PAM HEALTH SPECIALTY HOSPITAL OF OKLAHOMA CITY,04/12/2016,DE,LLC,,P,1407 N ROBINSON AVE,,OKLAHOMA CITY,OK,731034823,MAIN/PRIMARY HOSPITAL LOCATION,,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,
O20160819000284,HI,00-09,PART A PROVIDER - HOSPITAL,1477519908,N,124001,1557251824,SUTTER HEALTH PACIFIC,KAHI MOHALA,10/06/1992,CA,CORPORATION,,N,91-2301 FORT WEAVER RD,,EWA BEACH,HI,967063602,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,Y,N,N,N,N,N,N,N,,N,,
O20160819000679,IN,00-09,PART A PROVIDER - HOSPITAL,1841650652,N,152013,3779876909,KND DEVELOPMENT 67 LLC,KINDRED HOSPITAL INDIANAPOLIS NORTH,,,LLC,,P,8060 KNUE ROAD,,INDIANAPOLIS,IN,462501976,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,
O20160825002243,MA,00-09,PART A PROVIDER - HOSPITAL,1053762484,N,222002,8224323530,CURAHEALTH STOUGHTON LLC,PAM HEALTH SPECIALTY HOSPITAL OF STOUGHTON,04/12/2016,DE,LLC,,P,909 SUMNER ST,,STOUGHTON,MA,020723396,MAIN/PRIMARY HOSPITAL LOCATION,,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,
O20160826000072,PA,00-09,PART A PROVIDER - HOSPITAL,1134570567,N,392028,2163717398,CURAHEALTH PITTSBURGH LLC,PAM HEALTH SPECIALTY HOSPITAL OF PITTSBURGH,04/12/2016,DE,LLC,,P,7777 STEUBENVILLE PIKE,,OAKDALE,PA,150713409,MAIN/PRIMARY HOSPITAL LOCATION,,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,
O20160826000198,AZ,00-09,PART A PROVIDER - HOSPITAL,1770155525,N,032002,8022303254,SELECT SPECIALTY HOSPITAL TUCSON LLC,SELECT SPECIALTY HOSPITAL - TUCSON NORTHWEST,04/15/2016,DE,LLC,,P,2025 W ORANGE GROVE RD,,TUCSON,AZ,857041118,MAIN/PRIMARY HOSPITAL LOCATION,,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,
O20160826000249,PA,00-09,PART A PROVIDER - HOSPITAL,1033560461,N,392043,4385939511,"CURAHEALTH HERITAGE VALLEY, LLC",PAM HEALTH SPECIALTY HOSPITAL AT HERITAGE VALLEY,04/12/2016,DE,LLC,,P,1000 DUTCH RIDGE RD,FL 2,BEAVER,PA,150099727,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL IN A HOSPITAL,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,
O20160829002818,KY,00-09,PART A PROVIDER - HOSPITAL,1215390513,N,18S024,3476465162,SPRING VIEW HOSPITAL LLC,SPRING VIEW HOSPITAL,08/14/2003,DE,LLC,,P,320 N LORETTO RD,,LEBANON,KY,400331300,HOSPITAL PSYCHIATRIC UNIT,,N,N,N,N,N,N,N,N,N,Y,N,N,N,,N,,
O20160830000587,MS,00-09,PART A PROVIDER - HOSPITAL,1619326014,N,252003,1850686890,SELECT SPECIALTY HOSPITAL BELHAVEN LLC,SELECT SPECIALTY HOSPITAL-BELHAVEN,04/20/2016,DE,LLC,,P,1225 NORTH STATE STREET,,JACKSON,MS,392022064,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,
O20160901000499,CA,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1275538530,N,051301,1456646629,ADVENTIST HEALTH MEDICAL CENTER TEHACHAPI,ADVENTIST HEALTH TEHACHAPI VALLEY,02/10/2016,CA,CORPORATION,,N,1100 MAGELLAN DR,,TEHACHAPI,CA,935611380,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160901000916,CA,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1689665267,N,05Z301,1456646629,ADVENTIST HEALTH MEDICAL CENTER TEHACHAPI,ADVENTIST HEALTH TEHACHAPI VALLEY,11/01/2016,CA,CORPORATION,,N,1100 MAGELLAN DR,,TEHACHAPI,CA,935611380,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160902000709,VT,00-09,PART A PROVIDER - HOSPITAL,1043567977,N,474004,0446487011,STATE OF VERMONT,VERMONT PSYCHIATRIC CARE HOSPITAL,,,OTHER,STATE GOVERNMENT,N,350 FISHER RD,,BERLIN,VT,056029212,HOSPITAL PSYCHIATRIC UNIT,,N,N,N,N,N,Y,N,N,N,N,N,N,N,,N,,
O20160907000048,PA,00-09,PART A PROVIDER - HOSPITAL,1396194197,N,390330,1355637059,ST. LUKE'S HOSPITAL -MONROE CAMPUS,,03/25/2014,PA,CORPORATION,,N,100 ST LUKES LANE,,STROUDSBURG,PA,183606217,OTHER HOSPITAL PRACTICE LOCATION,,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160909000238,TX,00-09,PART A PROVIDER - HOSPITAL,1255364923,N,37U180,8426957523,CHICKASAW NATION DIVISION OF HEALTH,,,,OTHER,INDIAN HEALTH SERVICES FACILITY,N,1921 STONECIPHER BLVD,,ADA,OK,748203439,HOSPITAL SWING-BED UNIT,,N,N,N,N,N,N,N,N,Y,N,N,N,N,,N,,
O20160913001277,PA,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1427501766,N,391316,5294710414,UPMC WELLSBORO,,12/31/1982,PA,CORPORATION,,N,32-36 CENTRAL AVE,,WELLSBORO,PA,169011840,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160915000123,TX,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1700991700,N,45Z386,1254226269,MOORE COUNTY HOSPITAL DISTRICT,MEMORIAL HOSPITAL,,,OTHER,HOSPITAL DISTRICT,N,224 E 2ND ST,,DUMAS,TX,790293808,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160916001252,MN,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1538143896,N,241353,9537146550,CUYUNA REGIONAL MEDICAL CENTER,,05/27/1992,MN,CORPORATION,,N,320 E MAIN ST,,CROSBY,MN,564411645,,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160920002262,TX,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1760417646,N,451370,6002054764,FANNIN COUNTY HOSPITAL AUTHORITY,TMC BONHAM HOSPITAL,,,OTHER,GOVERNMENTAL ENTITY,N,504 LIPSCOMB ST,,BONHAM,TX,754184028,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160921000467,LA,00-09,PART A PROVIDER - HOSPITAL,1447604475,N,19S054,4688659188,HOSPITAL SERVICE DISTRICT NO. 1 OF IBERIA PARISH,IBERIA MEDICAL CENTER,,,OTHER,HOSPITAL SERVICE DISTRICT,N,600 N LEWIS ST,,NEW IBERIA,LA,705632043,HOSPITAL PSYCHIATRIC UNIT,,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,,N,,
O20160921000532,TX,00-09,PART A PROVIDER - HOSPITAL,1194174524,N,45T236,1456646561,CHRISTUS HOPKINS HEALTH ALLIANCE,CHRISTUS MOTHER FRANCES HOSPITAL - SULPHUR SPRINGS,03/04/2016,TX,CORPORATION,,N,115 AIRPORT RD,,SULPHUR SPRINGS,TX,754822105,HOSPITAL REHABILITATION UNIT,,N,N,N,N,N,N,N,N,N,N,Y,N,N,,N,,
O20160921001105,NV,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1073963138,N,291311,8820385768,DVH HOSPITAL ALLIANCE LLC,DESERT VIEW HOSPITAL,05/05/2016,DE,LLC,,P,360 S LOLA LN,,PAHRUMP,NV,890480884,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160922000885,TX,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1699705301,N,45Z370,6002054764,FANNIN COUNTY HOSPITAL AUTHORITY,TMC BONHAM HOSPITAL,,,OTHER,GOVERNMENTAL ENTITY,N,504 LIPSCOMB ST,,BONHAM,TX,754184028,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160922001646,GA,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1811962756,N,111306,1254628092,EFFINGHAM HOSPITAL INC,EFFINGHAM HEALTH SYSTEM,06/22/2009,GA,CORPORATION,,N,459 HWY 119 S,,SPRINGFIELD,GA,313293021,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160922002299,GA,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1811962756,N,11Z306,1254628092,EFFINGHAM HOSPITAL INC,EFFINGHAM HEALTH SYSTEM,06/22/2009,GA,CORPORATION,,N,459 HWY 119 S,,SPRINGFIELD,GA,313293021,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160928000919,MT,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1326042078,N,271318,4082904487,BARRETT HOSPITAL DEVELOPMENT CORPORATION,BARRETT HOSPITAL & HEALTHCARE,02/06/2009,MT,CORPORATION,,N,600 MT HIGHWAY 91 S,,DILLON,MT,597257379,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160928001445,MT,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1326419102,N,27Z318,4082904487,BARRETT HOSPITAL DEVELOPMENT CORPORATION,BARRETT HOSPITAL & HEALTHCARE,02/06/2009,MT,CORPORATION,,N,600 MT HIGHWAY 91 S,,DILLON,MT,597257379,,CAH SWING BED,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160929001054,MN,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1033289707,N,24Z353,9537146550,CUYUNA REGIONAL MEDICAL CENTER,CUYUNA REGIONAL MEDICAL CENTER,05/27/1992,MN,CORPORATION,,N,320 E MAIN ST,,CROSBY,MN,564411645,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20160929001327,CT,00-09,PART A PROVIDER - HOSPITAL,1477902641,N,07S005,4688967581,PROSPECT WATERBURY INC,WATERBURY HOSPITAL,04/08/2016,CT,CORPORATION,,P,64 ROBBINS ST,,WATERBURY,CT,067082613,OTHER HOSPITAL PRACTICE LOCATION,,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,,N,,
O20161003000002,FL,00-09,PART A PROVIDER - HOSPITAL,1245785567,N,100329,8820385057,OVIEDO MEDICAL CENTER LLC,OVIEDO MEDICAL CENTER,01/28/2014,FL,LLC,,P,8300 RED BUG LAKE RD,,OVIEDO,FL,327656801,OTHER HOSPITAL PRACTICE LOCATION,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20161005001897,NC,00-09,PART A PROVIDER - HOSPITAL,1821091851,N,34T028,1850204041,CUMBERLAND COUNTY HOSPITAL SYSTEM INC,CAPE FEAR VALLEY MEDICAL CENTER,07/07/1964,NC,CORPORATION,,N,1638 OWEN DR,,FAYETTEVILLE,NC,283043424,HOSPITAL REHABILITATION UNIT,,Y,Y,N,N,N,N,N,N,N,N,Y,N,Y,SUBSTANCE ABUSE,N,,
O20161006000234,CA,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1346250347,N,05Z307,1850283995,AVALON MEDICAL DEVELOPMENT CORPORATION,CATALINA ISLAND MEDICAL CENTER,01/14/1987,CA,CORPORATION,,N,100 FALLS CANYON RD,,AVALON,CA,907042990,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20161011002352,TX,00-09,PART A PROVIDER - HOSPITAL,1992708705,N,454093,6800782376,LUBBOCK REGIONAL MHMR CENTER,STARCARE SPECIALTY HEALTH SYSTEM/SUNRISE CANYON HOSPITAL,,,OTHER,STATE GOVERNMENT ENTITY,N,1950 ASPEN AVE,,LUBBOCK,TX,794041211,HOSPITAL PSYCHIATRIC UNIT,,N,N,N,N,N,N,N,N,N,Y,N,N,N,,N,,
O20161012001446,WA,00-09,PART A PROVIDER - HOSPITAL,1902355654,N,50S027,3173433067,SWEDISH HEALTH SERVICES,SWEDISH MEDICAL CENTER-BALLARD PSYCH,07/20/1908,WA,CORPORATION,,N,5300 TALLMAN AVE NW,FL 4,SEATTLE,WA,981073932,HOSPITAL PSYCHIATRIC UNIT,,N,N,N,N,N,N,N,N,N,Y,N,N,N,,N,,
O20161019001325,AZ,00-09,PART A PROVIDER - HOSPITAL,1649725193,N,033040,2668760901,DIGNITY-KINDRED REHABILITATION HOSPITAL EAST VALLEY LLC,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,04/14/2015,DE,LLC,,P,1515 W CHANDLER BLVD,,CHANDLER,AZ,852246141,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,Y,N,N,N,N,N,N,,N,,
O20161020001051,IN,00-09,PART A PROVIDER - HOSPITAL,1497798847,N,150044,9436149697,BAPTIST HEALTHCARE SYSTEM INC,BAPTIST HEALTH FLOYD,09/17/1918,KY,CORPORATION,,N,1850 STATE ST,,NEW ALBANY,IN,471504990,MAIN/PRIMARY HOSPITAL LOCATION,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20161024001728,KS,00-09,PART A PROVIDER - HOSPITAL,1184071532,N,174022,5698053866,OSAWATOMIE STATE HOSPITAL,ADAIR ACUTE CARE AT OSAWATOMIE STATE HOSPITAL,,,OTHER,STATE GOVERNMENT AGENCY,N,500 STATE HOSPITAL DR,,OSAWATOMIE,KS,660641813,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,Y,N,N,N,N,N,N,N,,N,,
O20161025000260,TX,00-85,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,1740288505,N,45Z387,7315832722,UVALDE COUNTY HOSPITAL AUTHORITY,UVALDE MEMORIAL HOSPITAL,,,OTHER,HOSPITAL AUTHORITY,N,1025 GARNER FIELD RD,,UVALDE,TX,788014809,,,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20161025001452,TX,00-09,PART A PROVIDER - HOSPITAL,1538465901,Y,45303601,0143404905,BIR JV LLP,BAYLOR SCOTT & WHITE INSTITUTE FOR,,,PARTNERSHIP,,P,5001 S COOPER ST,STE 109,ARLINGTON,TX,760178604,OPT EXTENSION SITE,,N,N,N,N,N,N,N,N,N,N,Y,N,N,,N,,
O20161028000700,SC,00-09,PART A PROVIDER - HOSPITAL,1447706569,Y,420037,5698063162,PRISMA HEALTH-UPSTATE,PRISMA HEALTH HILLCREST HOSPITAL,04/01/2019,SC,OTHER,PRIVATE NOT FOR PROFIT CORPORATION,N,729 SE MAIN ST,,SIMPSONVILLE,SC,296813218,OTHER HOSPITAL PRACTICE LOCATION,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20161031000552,NY,00-09,PART A PROVIDER - HOSPITAL,1346598208,Y,334067,3072782432,NYS OFFICE OF MENTAL HEALTH,NEW YORK CITY CHILDRENS PSYCH CENTER,,,OTHER,STATE OPERATED PSYCHIATRIC CENTER,N,7403 COMMONWEALTH BLVD,,BELLEROSE,NY,114261839,HOSPITAL PSYCHIATRIC UNIT,,N,N,N,N,N,N,N,N,N,N,N,N,Y,STATE OPERATED PSYCH CENTER,N,,
O20161031000808,SC,00-09,PART A PROVIDER - HOSPITAL,1982150009,Y,420033,5698063162,PRISMA HEALTH-UPSTATE,PRISMA HEALTH GREER MEMORIAL HOSPITAL,04/01/2019,SC,OTHER,PRIVATE NOT FOR PROFIT CORPORATION,N,830 S BUNCOMBE RD,,GREER,SC,296502400,OTHER HOSPITAL PRACTICE LOCATION,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,
O20161101001050,PR,00-09,PART A PROVIDER - HOSPITAL,1760414783,N,40S110,5496746737,YAUCO HEALTHCARE CORPORATION,HOSPITAL PAVIA YAUCO,10/02/2002,PR,CORPORATION,,P,"CARR 128, K.M 1.0",,YAUCO,PR,006980000,OTHER HOSPITAL PRACTICE LOCATION,,N,N,N,N,N,N,N,N,N,Y,N,N,N,,N,,
