Enrollment ID,Legal Business Name,Street Address Line 1,Street Address Line 2,City,State,ZIP Code,Practice Location Phone Number,Specialty Name,Geographic Location Type Description,Geographic Location City Name,Geographic Location State Code,Geographic Location ZIP Code,State County Name
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,LA PALMA,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,LAGUNA HILLS,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,MORTMAR,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,PINYO CREST,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,EASTVALE,CA,--,--
O20210319000101,PRI-MED INFUSION SERVICES INC,5517 N CUMBERLAND AVE,STE 915,CHICAGO,IL,60656-4740,(800) 831-7740,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,--
O20210629000233,HEALING HOME HEALTHCARE INC,7000 INFANTRY RIDGE RD,STE 110,MANASSAS,VA,20109-2370,(703) 650-0576,HOME INFUSION THERAPY,RENDERING AREA,MANASSAS PARK,VA,--,--
O20210326000312,HOME CARE SERVICES INC,160 RARITAN CENTER PARKWAY STE 18,HOME CARE SVCS INC DBA KABAFUSION NJ,EDISON,NJ,08837-3637,(800) 383-8393,HOME INFUSION THERAPY,RENDERING AREA,--,ME,--,--
O20210309000658,KABAFUSION KY LLC,5694 SHEPHERDSVILLE RD,--,LOUISVILLE,KY,40228-1014,(866) 425-2550,HOME INFUSION THERAPY,RENDERING AREA,--,KY,--,--
O20210126003435,AKESO HOME HEALTH CARE INC,6600 SUMMIT DR,--,CANFIELD,OH,44406-9510,(330) 759-3903,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,OH,--,--
O20210219001715,BIOMED PHARMACEUTICALS INC,4 SKYLINE DR,--,HAWTHORNE,NY,10532-2147,(800) 395-6143,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,--
O20210217000391,AMATUS HEALTH CARE LLC,2010 VALLEY VIEW LN,STE 200,FARMERS BRANCH,TX,75234-8915,(972) 249-4999,HOME INFUSION THERAPY,RENDERING AREA,JOHNSON,TX,--,--
O20210217000391,AMATUS HEALTH CARE LLC,2010 VALLEY VIEW LN,STE 200,FARMERS BRANCH,TX,75234-8915,(972) 249-4999,HOME INFUSION THERAPY,RENDERING AREA,PANOLA,TX,--,--
O20210217000391,AMATUS HEALTH CARE LLC,2010 VALLEY VIEW LN,STE 200,FARMERS BRANCH,TX,75234-8915,(972) 249-4999,HOME INFUSION THERAPY,RENDERING AREA,HOOD,TX,--,--
O20210217000391,AMATUS HEALTH CARE LLC,2010 VALLEY VIEW LN,STE 200,FARMERS BRANCH,TX,75234-8915,(972) 249-4999,HOME INFUSION THERAPY,RENDERING AREA,MORRIS,TX,--,--
O20210217000391,AMATUS HEALTH CARE LLC,2010 VALLEY VIEW LN,STE 200,FARMERS BRANCH,TX,75234-8915,(972) 249-4999,HOME INFUSION THERAPY,RENDERING AREA,UPSHUR,TX,--,--
O20210217000391,AMATUS HEALTH CARE LLC,2010 VALLEY VIEW LN,STE 200,FARMERS BRANCH,TX,75234-8915,(972) 249-4999,HOME INFUSION THERAPY,RENDERING AREA,KAUFMAN,TX,--,--
O20210217000391,AMATUS HEALTH CARE LLC,2010 VALLEY VIEW LN,STE 200,FARMERS BRANCH,TX,75234-8915,(972) 249-4999,HOME INFUSION THERAPY,RENDERING AREA,ROCKWALL,TX,--,--
O20210916002510,WESTCARE INC,8811 AMERICAN WAY,STE 150,ENGLEWOOD,CO,80112-7154,(303) 770-5065,HOME INFUSION THERAPY,RENDERING AREA,--,CO,--,ARAPAHOE
O20210212001063,"KABAFUSION, LLC",17777 CENTER COURT DR N,STE 175,CERRITOS,CA,90703-9320,(800) 435-3020,HOME INFUSION THERAPY,RENDERING AREA,--,OR,--,--
O20210212001063,"KABAFUSION, LLC",17777 CENTER COURT DR N,STE 175,CERRITOS,CA,90703-9320,(800) 435-3020,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,--
O20210224002590,UNIVERSITY PROFESSIONAL SERVICES,9317 SW NIMBUS AVE,--,BEAVERTON,OR,97008-7146,(503) 346-3850,HOME INFUSION THERAPY,RENDERING AREA,--,OR,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,HARDING,IL,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,LOWELL,IL,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,OTTAWA,IL,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,TONICA,IL,--,--
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",356 W WASHINGTON ST,--,BATH,NY,14810-1024,(607) 622-6155,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,ERIE
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",3780 COMMERCE CT,--,NORTH TONAWANDA,NY,14120-2025,(716) 243-7800,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,WYOMING
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",121 1/2 BOLIVAR RD,--,WELLSVILLE,NY,14895-1200,(716) 790-8303,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,WYOMING
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",130 SOUTH UNION,--,OLEAN,NY,14760-3676,(716) 790-8303,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,NIAGARA
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",650 AIRBORNE PKWY,--,CHEEKTOWAGA,NY,14225-1434,(716) 630-8000,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,CATTARAUGUS
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",356 W WASHINGTON ST,--,BATH,NY,14810-1024,(607) 622-6155,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,CATTARAUGUS
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",411-415 W 3RD STREET,--,JAMESTOWN,NY,14701-4776,(716) 483-1940,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,LIVINGSTON
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,CHEBANSE,IL,--,--
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,IROQUOIS,IL,--,--
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,LEONARD L 'ERABLE,IL,--,--
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,KANKAKEE,IL,--,--
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,CAMPUS,IL,--,--
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,DESELM,IL,--,--
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,HERSCHER,IL,--,--
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,CULLOM,IL,--,--
O20220509002548,FACTOR ONE SOURCE PHARMACY LLC,217 GLENN ST,STE 300,CUMBERLAND,MD,21502-2590,(877) 828-3940,HOME INFUSION THERAPY,RENDERING AREA,--,NH,--,--
O20220509002548,FACTOR ONE SOURCE PHARMACY LLC,217 GLENN ST,STE 300,CUMBERLAND,MD,21502-2590,(877) 828-3940,HOME INFUSION THERAPY,RENDERING AREA,--,SD,--,--
O20220509002548,FACTOR ONE SOURCE PHARMACY LLC,217 GLENN ST,STE 300,CUMBERLAND,MD,21502-2590,(877) 828-3940,HOME INFUSION THERAPY,RENDERING AREA,--,UT,--,--
O20220509002548,FACTOR ONE SOURCE PHARMACY LLC,217 GLENN ST,STE 300,CUMBERLAND,MD,21502-2590,(877) 828-3940,HOME INFUSION THERAPY,RENDERING AREA,--,GU,--,--
O20220509002548,FACTOR ONE SOURCE PHARMACY LLC,217 GLENN ST,STE 300,CUMBERLAND,MD,21502-2590,(877) 828-3940,HOME INFUSION THERAPY,RENDERING AREA,--,MA,--,--
O20220509002548,FACTOR ONE SOURCE PHARMACY LLC,217 GLENN ST,STE 300,CUMBERLAND,MD,21502-2590,(877) 828-3940,HOME INFUSION THERAPY,RENDERING AREA,--,MS,--,--
O20201125002038,OPTION CARE ENTERPRISES INC,345 INVERNESS DR S STE 140,OPTION CARE,ENGLEWOOD,CO,80112-5890,(800) 736-9499,HOME INFUSION THERAPY,RENDERING AREA,--,CO,--,--
O20220203001062,MKARE MANAGEMENT INC,147 AUBURN RDG,--,SPRING BRANCH,TX,78070-6001,(210) 663-0169,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,COMAL
O20220414002285,ELMWOOD HOME CARE INC,100 INDUSTRIAL PARK RD,--,TAUNTON,MA,02780-7395,(508) 576-6060,HOME INFUSION THERAPY,RENDERING AREA,--,RI,--,--
O20220308000669,SPHINX PHARMACY GROUP WEBSTER INC,3569 BUSINESS CENTER DR,STE 130 PYRA INF CTR,PEARLAND,TX,77584-1914,(832) 932-5836,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,SOMONAUK,IL,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,YORKVILLE,IL,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,SOUTH WILMINGTON,IL,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,BRISTOL,IL,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,NEWARD,IL,--,--
O20230112001001,AMBER ENTERPRISES INC,4602 N 16TH ST,STE 200,PHOENIX,AZ,85016-5161,(888) 370-1724,HOME INFUSION THERAPY,RENDERING AREA,--,MN,--,--
O20210108001485,HOMECHOICE PARTNERS INC,160 CONGRESS BLVD,STE D,DUNCAN,SC,29334-8890,(888) 865-1110,HOME INFUSION THERAPY,RENDERING AREA,--,SC,--,--
O20211117002138,HOLY MARY HOMEHEALTH CARE INC,1540 E DUNDEE RD,STE 108,PALATINE,IL,60074-8316,(224) 645-7860,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,IL,--,KANE
O20211117002138,HOLY MARY HOMEHEALTH CARE INC,1540 E DUNDEE RD,STE 108,PALATINE,IL,60074-8316,(224) 645-7860,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,IL,--,LA SALLE
O20220127002435,ACCREDO HEALTH GROUP INC,22623 68TH AVE S,--,KENT,WA,98032-1981,(253) 872-2121,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,--
O20210204001682,"I. V. CARE OF MIDDLE GEORGIA, INC",151 COLLEGE ST,STE A,MACON,GA,31201-1655,(478) 743-8997,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,HARRIS
O20210204001682,"I. V. CARE OF MIDDLE GEORGIA, INC",151 COLLEGE ST,STE A,MACON,GA,31201-1655,(478) 743-8997,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,STEWART
O20210204001682,"I. V. CARE OF MIDDLE GEORGIA, INC",151 COLLEGE ST,STE A,MACON,GA,31201-1655,(478) 743-8997,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,TALBOT
O20210204001682,"I. V. CARE OF MIDDLE GEORGIA, INC",151 COLLEGE ST,STE A,MACON,GA,31201-1655,(478) 743-8997,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,TELFAIR
O20210204001682,"I. V. CARE OF MIDDLE GEORGIA, INC",151 COLLEGE ST,STE A,MACON,GA,31201-1655,(478) 743-8997,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,CRAWFORD
O20210204001682,"I. V. CARE OF MIDDLE GEORGIA, INC",151 COLLEGE ST,STE A,MACON,GA,31201-1655,(478) 743-8997,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,CANDLER
O20211001000860,"AMERICARE PHARMACEUTICAL SERVICES,INC.",317 NASSAU BLVD,--,GARDEN CITY SOUTH,NY,11530-5313,(516) 292-7948,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,NASSAU
O20211001000860,"AMERICARE PHARMACEUTICAL SERVICES,INC.",317 NASSAU BLVD,--,GARDEN CITY SOUTH,NY,11530-5313,(516) 292-7948,HOME INFUSION THERAPY,RENDERING AREA,MANHATTAN,NY,--,--
O20210721002875,SENTARA ENTERPRISES,535 INDEPENDENCE PKWY,STE 300,CHESAPEAKE,VA,23320-5176,(757) 553-3000,HOME INFUSION THERAPY,RENDERING AREA,SURRY,VA,--,--
O20210721002875,SENTARA ENTERPRISES,535 INDEPENDENCE PKWY,STE 300,CHESAPEAKE,VA,23320-5176,(757) 553-3000,HOME INFUSION THERAPY,RENDERING AREA,GLOUCESTER,VA,--,--
O20210427001419,OPTUM INFUSION SERVICES 500 INC,8888 INTERCHANGE DR RM 119,HOU TX INF 500,HOUSTON,TX,77054-2512,(800) 980-6898,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,--
O20210106000898,HAWAII HOME INFUSION ASSOCIATES LTD,4490 KOLOPA ST,STE B,LIHUE,HI,96766-2027,(808) 245-3787,HOME INFUSION THERAPY,RENDERING AREA,--,HI,--,--
O20211011000836,PRESENCE HOME CARE,5747 DEMPSTER ST,--,MORTON GROVE,IL,60053-3056,(847) 493-4800,HOME INFUSION THERAPY,RENDERING AREA,BERWYN,IL,--,--
O20211011000836,PRESENCE HOME CARE,5747 DEMPSTER ST,--,MORTON GROVE,IL,60053-3056,(847) 493-4800,HOME INFUSION THERAPY,RENDERING AREA,DEERFIELD,IL,--,--
O20210428002102,ORION HOME HEALTH INC,5836 LINCOLN AVE,STE 120,MORTON GROVE,IL,60053-3351,(847) 410-0240,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,COOK
O20201221000248,HACKENSACK MERIDIAN AMBULATORY CARE INC,34 INDUSTRIAL WAY E,STE 7A,EATONTOWN,NJ,07724-3319,(732) 897-7830,HOME INFUSION THERAPY,RENDERING AREA,--,NJ,--,--
O20210312002356,SEVENTH-DAY ADVENTISTS LOMA LINDA UNIVERSITY MEDICAL CENTER,11255 MOUNTAIN VIEW AVE,STE A,LOMA LINDA,CA,92354-3809,(909) 558-3088,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,RIVERSIDE
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,OR,--,WALLOWA
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,MT,--,POWELL
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,MT,--,MISSOULA
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,FERRY
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,PEND OREILLE
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,WALLA WALLA
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,SNOHOMISH
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,WHATCOM
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,CLALLAM
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,JEFFERSON
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",650 AIRBORNE PKWY,--,CHEEKTOWAGA,NY,14225-1434,(716) 630-8000,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,ALLEGANY
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",7070 TELEPHONE RD,--,PAVILION,NY,14525-9705,(585) 252-3900,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,CHAUTAUQUA
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",3780 COMMERCE CT,--,NORTH TONAWANDA,NY,14120-2025,(716) 243-7800,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,GENESEE
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",411-415 W 3RD STREET,--,JAMESTOWN,NY,14701-4776,(716) 483-1940,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,STEUBEN
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",130 SOUTH UNION,--,OLEAN,NY,14760-3676,(716) 790-8303,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,STEUBEN
O20210721002875,SENTARA ENTERPRISES,535 INDEPENDENCE PKWY,STE 300,CHESAPEAKE,VA,23320-5176,(757) 553-3000,HOME INFUSION THERAPY,RENDERING AREA,LANEXA,VA,--,--
O20210721002875,SENTARA ENTERPRISES,535 INDEPENDENCE PKWY,STE 300,CHESAPEAKE,VA,23320-5176,(757) 553-3000,HOME INFUSION THERAPY,RENDERING AREA,YORKTOWN,VA,--,--
O20210721002875,SENTARA ENTERPRISES,535 INDEPENDENCE PKWY,STE 300,CHESAPEAKE,VA,23320-5176,(757) 553-3000,HOME INFUSION THERAPY,RENDERING AREA,LACKEY,VA,--,--
O20210721002875,SENTARA ENTERPRISES,535 INDEPENDENCE PKWY,STE 300,CHESAPEAKE,VA,23320-5176,(757) 553-3000,HOME INFUSION THERAPY,RENDERING AREA,HAMPTON,VA,--,--
O20210721002875,SENTARA ENTERPRISES,535 INDEPENDENCE PKWY,STE 300,CHESAPEAKE,VA,23320-5176,(757) 553-3000,HOME INFUSION THERAPY,RENDERING AREA,IVOR,VA,--,--
O20210721002875,SENTARA ENTERPRISES,535 INDEPENDENCE PKWY,STE 300,CHESAPEAKE,VA,23320-5176,(757) 553-3000,HOME INFUSION THERAPY,RENDERING AREA,CARROLLTON,VA,--,--
O20210414001294,KAUP PHARMACY INC,110 E BUTLER ST,STE B,FORT RECOVERY,OH,45846-8010,(419) 375-2323,HOME INFUSION THERAPY,RENDERING AREA,--,OH,--,DARKE
O20210414001294,KAUP PHARMACY INC,110 E BUTLER ST,STE B,FORT RECOVERY,OH,45846-8010,(419) 375-2323,HOME INFUSION THERAPY,RENDERING AREA,--,OH,--,CLERMONT
O20210414001294,KAUP PHARMACY INC,110 E BUTLER ST,STE B,FORT RECOVERY,OH,45846-8010,(419) 375-2323,HOME INFUSION THERAPY,RENDERING AREA,--,OH,--,LOGAN
O20210202003235,"NORTHWEST HOME CARE, INC.",3201 N WILKE RD,--,ARLINGTON HEIGHTS,IL,60004-1437,(847) 670-8424 x 150,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,DUPAGE
O20210202003235,"NORTHWEST HOME CARE, INC.",3201 N WILKE RD,--,ARLINGTON HEIGHTS,IL,60004-1437,(847) 670-8424 x 150,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,COOK
O20210202003235,"NORTHWEST HOME CARE, INC.",3201 N WILKE RD,--,ARLINGTON HEIGHTS,IL,60004-1437,(847) 670-8424 x 150,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,MCHENRY
O20210517001397,CORAM ALTERNATE SITE SERVICES INC,8013 FLINT ST,--,LENEXA,KS,66214-3335,(913) 850-6700,HOME INFUSION THERAPY,RENDERING AREA,--,KS,--,--
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,STEGER,IL,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,BLUE JAY,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,BREA,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,CEDARPINES PARK,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,IRWINDALE,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,LA PALMA,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,UPLAND,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,SANTA ANA,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,BEAUMONT,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,LA VERNE,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,GREEN VALLEY LAKE,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,CLAREMONT,CA,--,--
O20210111001378,"PARTNERS IN HOME CARE, INC.",2673 PALMER ST,STE 201,MISSOULA,MT,59808-1783,(406) 728-8848,HOME INFUSION THERAPY,RENDERING AREA,--,MT,--,MISSOULA
O20210615003713,APEX HEALTHCARE SERVICES LLC,4950 HAMILTON AVE,STE 208,SAN JOSE,CA,95130-1748,(408) 645-6845,HOME INFUSION THERAPY,RENDERING AREA,HOLY CITY,CA,--,--
O20210615003713,APEX HEALTHCARE SERVICES LLC,4950 HAMILTON AVE,STE 208,SAN JOSE,CA,95130-1748,(408) 645-6845,HOME INFUSION THERAPY,RENDERING AREA,GILROY,CA,--,--
O20210615003713,APEX HEALTHCARE SERVICES LLC,4950 HAMILTON AVE,STE 208,SAN JOSE,CA,95130-1748,(408) 645-6845,HOME INFUSION THERAPY,RENDERING AREA,EAST PALO ALTO,CA,--,--
O20210504001226,CARDIAC CONNECTIONS HOME HEALTH CARE NURSING SERVICES CORP.,10109 KRAUSE RD,STE 203,CHESTERFIELD,VA,23832-6501,(804) 454-0854,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,VA,--,--
O20210202000152,OPTUM INFUSION SERVICES 302 LLC,8720 S 114TH ST,STE 106,LA VISTA,NE,68128-5585,(402) 331-5086,HOME INFUSION THERAPY,RENDERING AREA,--,NE,--,--
O20210107002286,HOMECHOICE PARTNERS INC,305 ASHCAKE RD,STE G,ASHLAND,VA,23005-2301,(800) 750-7299,HOME INFUSION THERAPY,RENDERING AREA,--,VA,--,--
O20210105001419,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,1070 NEW HOLLAND AVE,--,LANCASTER,PA,17601-5606,(717) 544-3590,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,PHILADELPHIA
O20210105001419,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,625 CLARK AVE STE 10,PENN HOME INFUSION THERAPY,KING OF PRUSSIA,PA,19406-4025,(610) 992-3920,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,MONTGOMERY
